longitude,latitude,population,median_income,ocean_proximity,land_value
-122.0,37.33,1788.0,5.6932,<1H OCEAN,419988.0
-122.2,37.79,1354.0,2.619,NEAR BAY,167028.0
-119.09,34.35,2823.0,4.0122,<1H OCEAN,266352.0
-118.96,34.23,6301.0,3.9699,<1H OCEAN,269080.0
-117.25,32.74,953.0,2.8007,NEAR OCEAN,318804.0
-118.21,34.04,1557.0,2.8,<1H OCEAN,184016.0
-117.93,33.77,1842.0,4.5833,<1H OCEAN,236468.0
-118.49,34.02,1945.0,4.1365,<1H OCEAN,583792.0
-122.62,38.24,893.0,6.204,<1H OCEAN,250232.0
-117.27,32.98,351.0,5.2742,NEAR OCEAN,286068.0
-121.3,38.71,2755.0,2.8226,INLAND,123876.0
-121.02,37.7,2126.0,3.3438,INLAND,155496.0
-118.3,33.98,986.0,2.9432,<1H OCEAN,116560.0
-118.28,33.96,1581.0,1.7656,<1H OCEAN,119908.0
-116.48,33.84,1050.0,1.7204,INLAND,170500.0
-118.31,33.9,891.0,2.6312,<1H OCEAN,212412.0
-122.15,37.72,2024.0,2.8125,NEAR BAY,195176.0
-118.18,33.82,167.0,4.25,NEAR OCEAN,257300.0
-118.13,34.1,2153.0,3.1103,<1H OCEAN,265484.0
-118.05,34.11,677.0,3.2596,INLAND,337776.0
-118.2,33.96,2959.0,3.1875,<1H OCEAN,212908.0
-122.27,37.8,396.0,1.2434,NEAR BAY,620001.24
-117.64,34.15,1165.0,6.4559,INLAND,487196.0
-118.43,34.04,1115.0,4.5833,<1H OCEAN,530100.0
-121.7,38.1,2150.0,3.3398,INLAND,111228.0
-118.48,34.03,414.0,1.3333,<1H OCEAN,384400.0
-117.97,34.07,1325.0,2.7802,<1H OCEAN,201500.0
-121.28,38.71,1550.0,3.575,INLAND,140740.0
-122.06,37.4,7273.0,4.3351,NEAR BAY,331576.0
-117.9,33.91,2049.0,4.3103,<1H OCEAN,249984.0
-122.52,37.94,600.0,5.9582,NEAR BAY,620001.24
-118.37,34.22,1989.0,2.9028,<1H OCEAN,215884.0
-124.14,40.6,521.0,4.025,NEAR OCEAN,158844.0
-120.95,37.61,2034.0,4.6833,INLAND,176328.0
-118.34,34.07,1594.0,3.1766,<1H OCEAN,279000.0
-116.71,33.94,209.0,3.0208,INLAND,82212.0
-121.92,38.01,879.0,6.1237,INLAND,205840.0
-119.12,36.29,942.0,2.1731,INLAND,82088.0
-117.85,34.09,2066.0,6.4667,<1H OCEAN,327236.0
-121.25,37.95,1208.0,2.0817,INLAND,68572.0
-120.99,37.64,459.0,1.8162,INLAND,86800.0
-122.71,38.45,1275.0,3.455,<1H OCEAN,275404.0
-121.55,40.48,805.0,2.7857,INLAND,95976.0
-116.85,34.25,569.0,4.0132,INLAND,202244.0
-118.44,33.79,635.0,11.6648,NEAR OCEAN,620001.24
-118.37,34.07,884.0,5.24,<1H OCEAN,603136.0
-117.2,33.12,1473.0,5.1194,NEAR OCEAN,307272.0
-118.08,33.85,2621.0,6.2427,<1H OCEAN,357988.0
-117.84,33.77,1656.0,4.3292,<1H OCEAN,256060.0
-118.16,34.11,632.0,3.7235,<1H OCEAN,326864.0
-121.76,38.94,234.0,3.6111,INLAND,83700.0
-118.37,33.92,556.0,4.8611,<1H OCEAN,304544.0
-118.16,34.01,732.0,1.7679,<1H OCEAN,177072.0
-118.97,35.38,1041.0,1.375,INLAND,71300.0
-122.22,37.8,1129.0,3.2632,NEAR BAY,282348.0
-122.12,37.44,1435.0,5.485,NEAR BAY,503812.0
-118.29,34.06,1704.0,2.0185,<1H OCEAN,175708.0
-117.27,34.12,1314.0,1.7235,INLAND,97712.0
-117.7,33.55,1054.0,7.1736,<1H OCEAN,325004.0
-122.28,37.81,346.0,0.8075,NEAR BAY,170500.0
-117.05,33.01,1439.0,4.625,<1H OCEAN,261764.0
-121.81,37.36,1234.0,7.5813,<1H OCEAN,463884.0
-120.65,35.32,3574.0,1.0298,NEAR OCEAN,372000.0
-117.17,32.75,2357.0,3.654,NEAR OCEAN,308760.0
-117.95,34.08,1728.0,3.125,<1H OCEAN,191084.0
-121.46,38.65,2161.0,3.2039,INLAND,128216.0
-121.97,37.8,1222.0,7.9168,<1H OCEAN,441440.0
-117.36,33.2,1323.0,2.9539,NEAR OCEAN,210676.0
-117.34,33.19,1654.0,5.7409,NEAR OCEAN,339884.0
-121.01,37.64,1998.0,1.9013,INLAND,86676.0
-124.23,40.81,544.0,3.3462,NEAR OCEAN,62992.0
-121.87,37.28,2459.0,3.9688,<1H OCEAN,309504.0
-119.4,35.06,1250.0,2.9187,INLAND,64604.0
-117.75,34.05,1494.0,1.6645,INLAND,115692.0
-117.6,33.87,3823.0,3.4419,INLAND,171244.0
-117.31,34.14,1190.0,1.8654,INLAND,110856.0
-120.54,34.97,1322.0,1.8185,<1H OCEAN,121272.0
-119.75,36.77,1005.0,2.6726,INLAND,87296.0
-118.35,33.87,1429.0,5.5,<1H OCEAN,346704.0
-118.03,34.06,1307.0,2.1453,<1H OCEAN,201004.0
-117.95,33.87,746.0,2.0227,<1H OCEAN,68200.0
-118.23,34.13,835.0,4.2891,<1H OCEAN,266352.0
-119.82,36.81,1149.0,5.0698,INLAND,187116.0
-122.49,37.75,1092.0,4.8036,NEAR OCEAN,369272.0
-118.26,34.14,4094.0,2.2614,<1H OCEAN,307644.0
-116.99,32.73,1103.0,4.0357,<1H OCEAN,190712.0
-118.53,34.22,2630.0,4.6607,<1H OCEAN,247752.0
-122.52,38.27,872.0,5.2155,<1H OCEAN,307892.0
-122.3,37.52,871.0,8.1039,NEAR OCEAN,473928.0
-118.23,33.97,2962.0,2.6951,<1H OCEAN,209932.0
-118.16,34.14,973.0,7.4817,<1H OCEAN,620001.24
-118.3,34.1,1964.0,1.9297,<1H OCEAN,252092.0
-117.79,33.7,832.0,4.4286,<1H OCEAN,296980.0
-118.33,34.02,968.0,4.26,<1H OCEAN,226424.0
-119.68,37.19,1508.0,2.8167,INLAND,119164.0
-117.75,34.07,444.0,5.2269,INLAND,199640.0
-121.91,37.3,446.0,4.4375,<1H OCEAN,406224.0
-117.67,34.13,1221.0,7.7234,INLAND,377084.0
-119.23,36.45,1283.0,2.1205,INLAND,74400.0
-117.5,33.96,4861.0,4.2985,INLAND,172608.0
-118.13,33.79,1057.0,4.375,NEAR OCEAN,291152.0
-119.89,34.44,1669.0,5.5184,NEAR OCEAN,332692.0
-121.49,38.5,1331.0,3.319,INLAND,104780.0
-117.94,33.88,833.0,5.3738,<1H OCEAN,452724.0
-118.39,33.86,1152.0,4.8971,<1H OCEAN,496868.0
-118.32,34.17,1284.0,5.1008,<1H OCEAN,306404.0
-121.75,36.95,1066.0,4.7071,<1H OCEAN,251348.0
-118.11,33.82,887.0,3.8162,<1H OCEAN,275156.0
-122.23,37.79,1481.0,2.0375,NEAR BAY,151900.0
-121.38,38.4,1722.0,4.8831,INLAND,191456.0
-121.44,38.52,995.0,2.7697,INLAND,94984.0
-120.49,37.31,1405.0,2.0521,INLAND,89776.0
-121.48,38.57,272.0,1.625,INLAND,232500.0
-117.44,34.45,3094.0,3.5167,INLAND,162316.0
-117.91,33.74,2946.0,2.9926,<1H OCEAN,227168.0
-122.43,37.76,861.0,4.4318,NEAR BAY,542500.0
-122.26,38.33,780.0,5.815,NEAR BAY,420608.0
-118.04,34.0,2114.0,5.1985,<1H OCEAN,346208.0
-118.1,33.91,411.0,2.6397,<1H OCEAN,203856.0
-121.92,37.24,660.0,5.3911,<1H OCEAN,348688.0
-121.92,40.52,1799.0,2.2993,INLAND,123380.0
-119.15,34.17,784.0,1.6038,NEAR OCEAN,240932.0
-117.8,33.63,1289.0,11.1121,<1H OCEAN,611320.0
-117.17,32.78,892.0,2.2768,NEAR OCEAN,180048.0
-122.25,38.11,1519.0,2.1976,NEAR BAY,121396.0
-118.41,33.89,1600.0,6.3861,<1H OCEAN,620001.24
-117.83,33.97,9671.0,7.0329,<1H OCEAN,456692.0
-121.3,37.85,604.0,2.2391,INLAND,148800.0
-121.06,39.03,775.0,3.8417,INLAND,232128.0
-117.87,33.85,34.0,5.2949,<1H OCEAN,434000.0
-122.11,37.64,1907.0,3.6708,NEAR BAY,245396.0
-117.22,34.13,3204.0,2.7011,INLAND,136648.0
-121.94,37.26,1850.0,4.6758,<1H OCEAN,327608.0
-118.15,34.14,454.0,2.3,<1H OCEAN,68200.0
-122.43,37.8,349.0,3.2235,NEAR BAY,620000.0
-118.18,34.02,3228.0,2.15,<1H OCEAN,163928.0
-122.17,37.48,1178.0,5.9629,NEAR BAY,437348.0
-117.11,33.11,1167.0,2.2875,<1H OCEAN,164176.0
-122.48,37.7,2923.0,3.049,NEAR OCEAN,380680.0
-121.91,37.44,1645.0,5.0362,<1H OCEAN,316324.0
-117.21,34.13,1834.0,3.3445,INLAND,115196.0
-118.32,33.85,1859.0,3.5073,<1H OCEAN,291152.0
-118.35,34.04,1672.0,1.8685,<1H OCEAN,186868.0
-118.45,34.05,936.0,2.1875,<1H OCEAN,224812.0
-117.02,32.67,635.0,6.5772,NEAR OCEAN,304048.0
-122.01,37.94,706.0,6.0704,NEAR BAY,332320.0
-117.89,33.92,609.0,2.3935,<1H OCEAN,155000.0
-122.01,37.98,777.0,3.5179,NEAR BAY,205220.0
-120.08,41.79,434.0,2.0903,INLAND,69564.0
-119.22,35.68,3078.0,1.8843,INLAND,68448.0
-121.32,38.02,1890.0,3.0729,INLAND,129952.0
-121.56,39.1,1195.0,1.3631,INLAND,56420.0
-118.94,37.13,1006.0,4.1563,INLAND,116560.0
-119.83,36.72,46.0,4.35,INLAND,83700.0
-118.31,33.93,852.0,4.2917,<1H OCEAN,158596.0
-122.44,37.79,1224.0,4.0882,NEAR BAY,581312.0
-117.26,32.95,704.0,6.9794,NEAR OCEAN,620001.24
-120.63,35.27,704.0,5.156,NEAR OCEAN,311612.0
-116.14,34.45,11139.0,2.2612,INLAND,170500.0
-118.16,33.91,1415.0,3.0967,<1H OCEAN,178560.0
-118.13,34.02,2144.0,2.3359,<1H OCEAN,234732.0
-117.24,33.77,3665.0,2.8401,INLAND,129208.0
-117.3,34.12,736.0,2.6,INLAND,82956.0
-118.17,33.98,2542.0,2.8427,<1H OCEAN,203856.0
-117.82,33.64,808.0,9.8589,<1H OCEAN,620001.24
-119.92,34.44,1073.0,6.0321,NEAR OCEAN,499224.0
-120.07,39.24,365.0,4.962,INLAND,210180.0
-120.56,38.09,1150.0,2.3654,INLAND,117676.0
-118.15,33.96,1397.0,3.1083,<1H OCEAN,354020.0
-117.63,33.46,2812.0,6.3401,NEAR OCEAN,480252.0
-121.96,37.58,1777.0,5.7192,<1H OCEAN,351540.0
-121.92,36.55,582.0,3.275,NEAR OCEAN,620001.24
-120.78,38.74,2008.0,2.1603,INLAND,138012.0
-117.94,33.85,1550.0,3.3393,<1H OCEAN,209064.0
-122.24,37.83,794.0,5.956,NEAR BAY,453964.0
-118.13,33.87,735.0,4.6765,<1H OCEAN,246016.0
-118.19,34.03,1036.0,2.1071,<1H OCEAN,169508.0
-117.9,34.08,976.0,5.212,<1H OCEAN,249488.0
-117.01,32.8,1198.0,3.7159,<1H OCEAN,209436.0
-119.02,35.33,2072.0,2.1553,INLAND,105028.0
-117.07,32.8,1017.0,5.1488,<1H OCEAN,224440.0
-118.23,33.93,909.0,1.7411,<1H OCEAN,119908.0
-122.42,37.73,1534.0,4.0132,NEAR BAY,284456.0
-121.96,37.53,1538.0,4.9615,<1H OCEAN,282720.0
-117.21,34.05,1250.0,3.2131,INLAND,170500.0
-119.82,36.84,860.0,3.3229,INLAND,147932.0
-122.5,37.75,872.0,2.9632,NEAR OCEAN,355012.0
-119.8,36.68,1326.0,2.1691,INLAND,82708.0
-117.89,33.66,1279.0,5.5422,<1H OCEAN,313844.0
-118.46,34.21,1456.0,3.5,<1H OCEAN,231756.0
-123.8,39.47,1202.0,2.7857,<1H OCEAN,186372.0
-121.31,37.99,3061.0,1.3729,INLAND,136772.0
-122.46,37.79,847.0,4.1029,NEAR BAY,620001.24
-121.87,37.57,2444.0,7.0691,<1H OCEAN,487568.0
-120.09,34.61,317.0,2.8906,NEAR OCEAN,104656.0
-118.19,34.06,2052.0,2.3125,<1H OCEAN,143964.0
-117.68,33.63,2897.0,6.2403,<1H OCEAN,319176.0
-118.23,33.93,610.0,1.4861,<1H OCEAN,117924.0
-119.11,34.33,1825.0,3.5541,<1H OCEAN,237832.0
-121.31,37.98,1228.0,3.0625,INLAND,175460.0
-122.4,37.58,1145.0,6.358,NEAR OCEAN,620001.24
-118.49,34.31,357.0,7.0598,<1H OCEAN,441812.0
-115.55,32.78,1767.0,2.8025,INLAND,104532.0
-120.94,37.59,2622.0,2.3152,INLAND,138012.0
-123.21,39.2,1560.0,2.2926,<1H OCEAN,185132.0
-121.48,38.62,4147.0,3.8272,INLAND,119784.0
-118.11,33.79,884.0,5.587,<1H OCEAN,303676.0
-118.31,34.09,2500.0,1.5195,<1H OCEAN,270568.0
-117.05,32.61,2585.0,3.5096,NEAR OCEAN,173476.0
-117.62,33.43,2321.0,3.3155,NEAR OCEAN,286440.0
-122.75,38.43,1086.0,2.6667,<1H OCEAN,184884.0
-121.78,37.31,983.0,6.4664,<1H OCEAN,336660.0
-122.46,37.7,2436.0,3.3214,NEAR OCEAN,301568.0
-122.06,37.27,567.0,10.5793,<1H OCEAN,620001.24
-120.97,37.67,1292.0,4.3851,INLAND,145452.0
-117.66,34.04,2079.0,4.2054,INLAND,198276.0
-122.24,37.79,1464.0,2.1638,NEAR BAY,130820.0
-119.69,36.83,898.0,3.1814,INLAND,97836.0
-118.31,33.91,625.0,4.2596,<1H OCEAN,224564.0
-118.33,34.16,1676.0,3.4286,<1H OCEAN,307396.0
-121.6,36.88,1862.0,4.7813,<1H OCEAN,299460.0
-121.7,37.91,825.0,4.8958,INLAND,232004.0
-118.5,34.04,1143.0,15.0001,<1H OCEAN,620001.24
-122.22,38.11,968.0,3.1848,NEAR BAY,139748.0
-116.08,33.86,182.0,2.425,INLAND,94364.0
-118.25,34.05,2232.0,0.6775,<1H OCEAN,434000.0
-118.25,34.09,957.0,3.5603,<1H OCEAN,260400.0
-119.88,34.4,2272.0,2.2647,NEAR OCEAN,268708.0
-118.12,34.01,1472.0,1.9867,<1H OCEAN,206212.0
-119.69,36.74,1563.0,1.5449,INLAND,77500.0
-121.57,36.98,2634.0,4.9702,INLAND,346952.0
-117.92,33.88,719.0,5.3649,<1H OCEAN,302064.0
-117.43,33.95,1425.0,4.0526,INLAND,129580.0
-119.74,36.15,1137.0,2.4688,INLAND,76012.0
-118.1,33.74,934.0,4.2287,NEAR OCEAN,620001.24
-117.15,32.72,460.0,1.2292,NEAR OCEAN,170500.0
-118.1,33.91,399.0,4.875,<1H OCEAN,207824.0
-122.24,37.85,496.0,7.2574,NEAR BAY,436604.0
-119.68,37.35,925.0,3.1326,INLAND,148552.0
-119.93,36.32,7679.0,2.0285,INLAND,131812.0
-118.34,34.16,608.0,3.692,<1H OCEAN,303180.0
-118.24,33.85,5237.0,5.9684,<1H OCEAN,239692.0
-121.24,37.82,3378.0,5.1047,INLAND,195796.0
-117.97,33.79,1289.0,4.1818,<1H OCEAN,278008.0
-118.49,34.28,1071.0,6.8695,<1H OCEAN,396056.0
-122.23,37.45,758.0,7.7932,NEAR OCEAN,582676.0
-118.3,34.07,5840.0,1.8829,<1H OCEAN,372000.0
-118.24,34.0,788.0,0.9463,<1H OCEAN,117800.0
-122.33,37.97,2548.0,3.3125,NEAR BAY,196912.0
-122.24,37.83,916.0,8.1194,NEAR BAY,584784.0
-119.29,36.32,839.0,1.2012,INLAND,80104.0
-121.21,38.66,2829.0,5.4889,INLAND,288052.0
-120.9,37.66,2426.0,2.9783,INLAND,102300.0
-122.04,37.34,2496.0,3.6991,<1H OCEAN,336660.0
-121.23,37.78,149.0,4.8229,INLAND,196292.0
-118.36,34.04,1052.0,3.5161,<1H OCEAN,194680.0
-121.31,38.67,807.0,4.1563,INLAND,168268.0
-121.99,37.54,1772.0,5.3283,<1H OCEAN,282596.0
-117.97,33.74,1439.0,3.599,<1H OCEAN,324880.0
-120.59,37.39,3589.0,2.1061,INLAND,90272.0
-122.42,37.8,1156.0,4.3472,NEAR BAY,620001.24
-121.47,41.12,1168.0,2.83,INLAND,109988.0
-117.91,33.77,4545.0,3.0902,<1H OCEAN,236096.0
-122.34,37.96,3408.0,2.1991,NEAR BAY,165292.0
-121.27,37.93,1413.0,2.125,INLAND,75888.0
-116.89,33.93,2494.0,2.0976,INLAND,90024.0
-118.21,34.06,1580.0,1.8781,<1H OCEAN,182900.0
-122.82,38.44,555.0,4.6792,<1H OCEAN,377828.0
-118.24,33.95,653.0,1.4792,<1H OCEAN,120900.0
-122.58,37.98,467.0,4.9615,NEAR BAY,362328.0
-118.29,34.06,4137.0,1.5954,<1H OCEAN,232500.0
-118.15,33.91,1299.0,4.0313,<1H OCEAN,202368.0
-121.02,36.94,880.0,2.5074,INLAND,145948.0
-116.75,32.85,2266.0,4.2321,<1H OCEAN,269576.0
-118.05,33.86,1985.0,5.4089,<1H OCEAN,329344.0
-118.52,34.04,368.0,10.8082,<1H OCEAN,620001.24
-122.14,37.75,299.0,4.0313,NEAR BAY,242420.0
-118.1,33.9,776.0,4.325,<1H OCEAN,205840.0
-120.61,35.12,1840.0,2.9821,<1H OCEAN,200880.0
-118.33,34.0,486.0,4.2917,<1H OCEAN,307024.0
-119.76,36.77,1227.0,2.785,INLAND,89652.0
-118.4,34.26,2560.0,4.2538,<1H OCEAN,191332.0
-122.73,38.43,1880.0,2.1864,<1H OCEAN,177568.0
-118.18,34.08,2230.0,2.9167,<1H OCEAN,160332.0
-121.31,37.96,788.0,3.6094,INLAND,146816.0
-121.42,36.85,677.0,2.3125,INLAND,211792.0
-117.57,33.87,1374.0,2.2197,INLAND,171368.0
-118.58,34.21,1649.0,3.0187,<1H OCEAN,269948.0
-121.4,36.84,1215.0,2.9554,INLAND,169260.0
-117.89,34.09,1005.0,5.5629,<1H OCEAN,233492.0
-118.31,34.27,759.0,6.0808,<1H OCEAN,267344.0
-117.21,32.89,1592.0,3.3176,NEAR OCEAN,193564.0
-117.37,34.13,1054.0,2.3456,INLAND,174592.0
-121.08,38.67,1040.0,6.844,INLAND,297104.0
-118.43,33.96,704.0,8.7819,<1H OCEAN,620001.24
-121.82,38.02,101.0,2.2361,INLAND,116312.0
-120.7,35.76,1130.0,2.2165,<1H OCEAN,112344.0
-117.59,33.65,2332.0,4.5022,<1H OCEAN,188356.0
-119.33,36.32,1039.0,3.5313,INLAND,102672.0
-118.17,33.91,1237.0,3.9333,<1H OCEAN,201252.0
-121.3,38.58,1125.0,2.6471,INLAND,112468.0
-122.76,38.52,826.0,3.055,<1H OCEAN,277884.0
-122.63,38.96,633.0,1.75,INLAND,79360.0
-122.45,38.28,1374.0,5.7984,NEAR BAY,369024.0
-117.41,33.96,1272.0,3.0208,INLAND,139748.0
-117.67,34.02,1516.0,4.8906,INLAND,221340.0
-117.04,32.99,4413.0,6.6012,<1H OCEAN,390476.0
-117.81,33.78,1484.0,5.7934,<1H OCEAN,335420.0
-122.5,37.51,355.0,8.2364,NEAR OCEAN,461032.0
-121.17,38.76,781.0,6.5322,INLAND,488560.0
-122.45,37.72,613.0,2.9119,NEAR BAY,283836.0
-120.97,38.0,873.0,4.7069,INLAND,219356.0
-118.33,34.24,3540.0,4.2639,<1H OCEAN,363692.0
-118.23,34.12,974.0,2.2843,<1H OCEAN,227912.0
-117.06,32.67,2353.0,4.0505,NEAR OCEAN,155000.0
-122.18,37.71,519.0,3.375,NEAR BAY,195300.0
-122.57,37.98,1178.0,4.625,NEAR BAY,440200.0
-122.44,37.73,1411.0,3.8304,NEAR BAY,324136.0
-120.63,35.59,3026.0,2.6528,<1H OCEAN,140740.0
-122.51,37.92,1022.0,3.7647,NEAR BAY,465000.0
-118.25,34.01,596.0,1.2396,<1H OCEAN,111972.0
-122.06,37.37,1377.0,6.1299,<1H OCEAN,620001.24
-121.83,37.3,4203.0,3.1964,<1H OCEAN,230392.0
-122.03,36.96,1122.0,3.52,NEAR OCEAN,352408.0
-122.45,37.62,1712.0,6.7206,NEAR OCEAN,427304.0
-119.86,34.42,1258.0,1.179,NEAR OCEAN,279000.0
-118.37,34.23,1177.0,3.6,<1H OCEAN,204104.0
-118.12,34.05,2416.0,3.6625,<1H OCEAN,307024.0
-116.82,34.24,713.0,2.5147,INLAND,105028.0
-118.44,34.19,2166.0,2.891,<1H OCEAN,220844.0
-118.18,33.94,968.0,3.4688,<1H OCEAN,227664.0
-122.83,38.98,719.0,1.6164,INLAND,96472.0
-117.13,32.58,1142.0,2.3194,NEAR OCEAN,197656.0
-122.5,37.77,1252.0,5.0562,NEAR BAY,417508.0
-121.9,37.27,1996.0,5.4609,<1H OCEAN,326864.0
-120.87,38.37,1614.0,2.8125,INLAND,140616.0
-120.27,38.02,1486.0,3.1875,INLAND,123752.0
-118.27,34.16,637.0,4.3438,<1H OCEAN,313348.0
-119.12,34.38,3793.0,4.075,<1H OCEAN,294996.0
-122.12,37.85,1870.0,8.0074,NEAR BAY,563084.0
-122.31,40.65,1686.0,2.9338,INLAND,175584.0
-118.24,33.93,354.0,2.75,<1H OCEAN,112344.0
-121.9,37.29,626.0,7.8575,<1H OCEAN,526504.0
-122.08,37.67,233.0,0.9637,NEAR BAY,198400.0
-122.29,37.88,1034.0,3.1065,NEAR BAY,284208.0
-120.85,37.55,187.0,2.5938,INLAND,341000.0
-118.24,33.91,1526.0,1.7158,<1H OCEAN,116932.0
-122.08,37.71,1784.0,4.8237,NEAR BAY,273916.0
-121.66,36.69,7249.0,3.7912,<1H OCEAN,209436.0
-117.69,33.6,1333.0,3.475,<1H OCEAN,346580.0
-121.96,37.31,1819.0,7.0469,<1H OCEAN,453220.0
-118.49,34.24,917.0,6.0965,<1H OCEAN,325252.0
-120.43,34.9,1117.0,4.1058,<1H OCEAN,203360.0
-117.29,33.83,2393.0,2.4662,INLAND,146692.0
-119.76,36.8,1781.0,2.5893,INLAND,87916.0
-119.02,35.3,4611.0,3.6369,INLAND,101184.0
-122.29,37.54,811.0,4.9464,NEAR OCEAN,350176.0
-117.89,33.87,693.0,3.3594,<1H OCEAN,250604.0
-117.86,34.13,1269.0,4.636,INLAND,304420.0
-122.03,38.01,1666.0,4.5707,NEAR BAY,218116.0
-118.36,33.99,909.0,4.6406,<1H OCEAN,333436.0
-118.37,34.07,1045.0,3.201,<1H OCEAN,356500.0
-118.23,34.09,1500.0,2.6923,<1H OCEAN,186000.0
-117.21,34.49,1067.0,3.6333,INLAND,144088.0
-121.29,37.95,438.0,0.7714,INLAND,108500.0
-117.16,32.78,1594.0,3.7381,NEAR OCEAN,204600.0
-118.13,34.03,3176.0,3.0212,<1H OCEAN,258168.0
-119.02,35.33,1193.0,2.75,INLAND,81592.0
-117.91,33.71,1719.0,3.6505,<1H OCEAN,180668.0
-121.28,37.93,1223.0,2.1591,INLAND,84072.0
-122.46,37.71,1138.0,2.875,NEAR OCEAN,279000.0
-121.96,37.22,1866.0,8.492,<1H OCEAN,620001.24
-118.07,33.89,2008.0,3.0777,<1H OCEAN,199392.0
-117.05,33.29,891.0,7.0177,<1H OCEAN,331824.0
-117.06,32.63,612.0,4.125,NEAR OCEAN,198648.0
-122.3,37.81,521.0,1.191,NEAR BAY,94364.0
-122.73,38.44,652.0,2.4,<1H OCEAN,181288.0
-117.68,34.08,1230.0,3.0978,INLAND,170128.0
-117.11,32.73,574.0,3.8355,NEAR OCEAN,157108.0
-122.43,37.72,1583.0,3.7105,NEAR BAY,310620.0
-117.32,34.11,1208.0,2.2604,INLAND,84444.0
-122.23,40.4,1059.0,3.0556,INLAND,118420.0
-119.24,35.68,1539.0,2.5208,INLAND,72540.0
-118.48,34.19,3809.0,2.8646,<1H OCEAN,274164.0
-118.23,33.92,1699.0,1.1793,<1H OCEAN,128712.0
-117.87,33.59,910.0,6.6544,<1H OCEAN,620001.24
-122.46,37.64,1617.0,5.3922,NEAR OCEAN,438588.0
-117.93,34.06,798.0,5.4635,<1H OCEAN,250604.0
-119.57,37.02,2140.0,3.332,INLAND,138632.0
-122.29,37.53,1089.0,3.0278,NEAR OCEAN,385144.0
-122.27,37.82,558.0,1.7348,NEAR BAY,170500.0
-117.66,33.61,1713.0,6.0471,<1H OCEAN,308016.0
-117.97,33.68,700.0,5.5105,<1H OCEAN,287804.0
-117.88,33.55,772.0,10.1275,<1H OCEAN,620001.24
-122.46,37.68,1983.0,2.9413,NEAR OCEAN,284456.0
-121.0,37.68,1170.0,4.9904,INLAND,196044.0
-117.89,34.09,538.0,2.4167,<1H OCEAN,224812.0
-121.03,37.55,624.0,1.9728,INLAND,121396.0
-118.4,34.7,2164.0,4.2941,INLAND,187984.0
-119.01,35.3,4893.0,3.9054,INLAND,100316.0
-121.88,37.25,631.0,2.8636,<1H OCEAN,297972.0
-122.29,37.81,1054.0,0.8026,NEAR BAY,139500.0
-122.46,37.63,3783.0,5.0479,NEAR OCEAN,347696.0
-117.28,33.22,1065.0,2.3844,<1H OCEAN,122264.0
-117.98,33.7,2142.0,7.8195,<1H OCEAN,484220.0
-118.09,33.88,1887.0,3.8654,<1H OCEAN,242172.0
-119.57,36.09,992.0,2.3889,INLAND,65968.0
-121.81,37.29,3838.0,6.2907,<1H OCEAN,313844.0
-122.11,37.98,1790.0,6.135,NEAR BAY,368652.0
-120.12,36.01,1119.0,2.2167,INLAND,60140.0
-121.23,37.95,1342.0,2.7958,INLAND,73160.0
-117.04,34.02,1851.0,1.4418,INLAND,128340.0
-122.43,40.66,1183.0,2.5417,INLAND,114328.0
-121.87,37.26,446.0,5.6652,<1H OCEAN,290780.0
-117.24,34.12,1822.0,2.1563,INLAND,89652.0
-119.69,36.83,475.0,4.9327,INLAND,110980.0
-118.07,33.79,1936.0,6.4288,<1H OCEAN,397668.0
-121.97,37.53,1273.0,5.4299,<1H OCEAN,293136.0
-121.96,38.34,1911.0,3.89,INLAND,173972.0
-117.9,33.74,3171.0,3.0833,<1H OCEAN,188108.0
-121.01,37.63,2122.0,1.9643,INLAND,92876.0
-116.44,33.74,117.0,7.9885,INLAND,500092.0
-117.96,33.65,910.0,7.8453,<1H OCEAN,425692.0
-116.17,33.67,3873.0,2.5714,INLAND,81716.0
-117.97,33.88,1172.0,6.0394,<1H OCEAN,398784.0
-118.25,33.89,1154.0,3.3095,<1H OCEAN,130820.0
-121.27,38.66,1032.0,4.1382,INLAND,235352.0
-115.53,32.73,1453.0,1.735,INLAND,75888.0
-121.84,37.99,1292.0,4.6029,INLAND,176824.0
-118.67,34.27,1859.0,4.9946,<1H OCEAN,253704.0
-122.45,37.75,1786.0,3.0804,NEAR BAY,388616.0
-118.44,34.19,1143.0,2.4583,<1H OCEAN,246884.0
-117.08,33.11,1301.0,2.5331,<1H OCEAN,142724.0
-122.19,37.74,567.0,1.1765,NEAR BAY,108004.0
-117.92,33.79,1033.0,4.5739,<1H OCEAN,236220.0
-118.26,34.02,1859.0,1.3134,<1H OCEAN,119288.0
-120.46,34.66,1302.0,3.0081,NEAR OCEAN,167648.0
-118.3,34.01,3298.0,1.9152,<1H OCEAN,151652.0
-117.2,34.12,1681.0,3.5,INLAND,141236.0
-118.28,34.24,1278.0,4.45,<1H OCEAN,326864.0
-117.65,34.11,1140.0,5.3368,INLAND,289540.0
-118.36,34.05,674.0,2.8793,<1H OCEAN,250604.0
-117.87,34.08,2037.0,5.6015,<1H OCEAN,331328.0
-121.89,37.23,3094.0,8.19,<1H OCEAN,448384.0
-117.28,33.2,2983.0,4.3428,NEAR OCEAN,188604.0
-121.94,37.26,1137.0,4.9236,<1H OCEAN,295120.0
